;Index;id;name;city;min_salary;max_salary;company;days_from_publication;description;conditions;requirement;responsibility;key_skills;Тюмень;Челябинск;Казань;Екатеринбург;Другие города;experience_Более 6 лет;experience_Нет опыта;experience_От 1 года до 3 лет;experience_От 3 до 6 лет;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость;C++;SQL;Linux;Python;Автоматизация технологических процессов;C/C++;ORACLE;Oracle Pl/SQL;Git;ARM;Другие навыки
59;38;33645559;Инженер-программист;Омск;2;1;ПК Ударник;0.0;"На предприятие по производству деталей трубопроводов требуется инженер-программист в отдел ЧПУ.   Обязанности:  программирование деталей для станков с ЧПУ разработка технологических процессов  Требования:  высшее техническое образование; знание основ механической металлообработки, режимов фрезеровки и точения на станках ЧПУ; умение читать рабочие чертежи и пользоваться измерительным инструментом; опыт работы в области разработки и внедрения программ ЧПУ;  Условия:  размер заработной платы будет установлен по результатам собеседования. заработная плата выплачивается своевременно место работы в Амурском посёлке рабочий день с 8:00 до 16:30 пятидневная рабочая неделя ";  размер заработной платы будет установлен по результатам собеседования. заработная плата выплачивается своевременно место работы в Амурском посёлке рабочий день с 8:00 до 16:30 пятидневная рабочая неделя ;Высшее техническое образование. Знание основ механической металлообработки, режимов фрезеровки и точения на станках ЧПУ. Умение читать рабочие чертежи и пользоваться...;Программирование деталей для станков с ЧПУ. Разработка технологических процессов.;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
60;65;32657196;Инженер-программист (ЦФТ - банк);Омск;2;1;Центр финансовых технологий;0.03333333333333333;"Вакансия открыта в Продуктовой дирекции Кредиты. Основной задачей подразделения является разработка кредитного модуля ЦФТ-Банк. Наше решение в области автоматизации банковской деятельности используется банками России и стран СНГ и является лидером по количеству инсталляций в российских банках ТОП-50. Чем нужно заниматься:  проектирование функционала системы, разработка и отладка программного кода на PL+ и PL/SQL; оформление результатов работы в соответствии с требованиями регламентов дистрибутивной разработки для системы ЦФТ-Банк; участие в разборе проблемных ситуаций (дефекты, консультации), связанных с эксплуатацией программных систем.  Требования:  высшее (техническое, математическое) образование; опыт разработки с использованием SQL ( СУБД Oracle (PL/SQL) / MS SQL Server / PostgreSQL) ;  Преимуществом будет:   умение писать лаконичный и оптимизированный код с учетом особенностей языков PL/SQL и SQL; умение работать в команде; понимание банковского бизнеса и правил учета кредитной организации; опыт разработки банковского ПО.  Мы предлагаем:  официальное трудоустройство, полный социальный пакет; работу в современном светлом офисе в центре города с уютной кухней и зоной отдыха; график работы 8:00-17:00; дружный коллектив, возможность найти друзей по интересам среди коллег; возможности для профессионального развития: являемся постоянными участниками, партнерами и организаторами крупных отраслевых мероприятий, сотрудники компании регулярно выступают спикерами на IT-конференциях; собственный учебный центр, библиотека; настольный теннис; программы ДМС; корпоративные скидки от компаний-партнеров (льготное ипотечное и потребительское кредитование, скидки на перелеты рейсами S7).  Место работы: ул. Лермонтова.";"  официальное трудоустройство, полный социальный пакет; работу в современном светлом офисе в центре города с уютной кухней и зоной отдыха; график работы 8:00-17:00; дружный коллектив, возможность найти друзей по интересам среди коллег; возможности для профессионального развития: являемся постоянными участниками, партнерами и организаторами крупных отраслевых мероприятий, сотрудники компании регулярно выступают спикерами на IT-конференциях; собственный учебный центр, библиотека; настольный теннис; программы ДМС; корпоративные скидки от компаний-партнеров (льготное ипотечное и потребительское кредитование, скидки на перелеты рейсами S7).  Место работы: ул. Лермонтова.";Высшее (техническое, математическое) образование. Опыт разработки с использованием SQL ( СУБД Oracle (PL/SQL) / MS SQL Server / PostgreSQL) . Умение писать лаконичный...;Проектирование функционала системы, разработка и отладка программного кода на PL+ и PL/SQL. Оформление результатов работы в соответствии с требованиями...;"ORACLE;SQL;Oracle Pl/SQL;ЦФТ - Банк;ИБСО;MS SQL Server;MS SQL;Transact-SQL;PostgreSQL";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1
61;54;34192561;Инженер-программист;Ростов-на-Дону;0;1;РТИ;0.13333333333333333;Обязанности:  Разработка составных частей программного обеспечения для радиолокационных станций в соответствии со стандартом кодирования и требованиями к качеству  Требования:  Высшее техническое образование Базовые знания С++, STL Знание структур и алгоритмов обработки данных Технический английский (чтение документации) Желательно знание ОС GNU/Linux на уровне пользователя  Условия:  Оформление согласно ТК РФ Стабильная работа на одном из ведущих предприятии отрасли Перспективные проекты Конкурентная заработная плата Возможность карьерного роста ;  Оформление согласно ТК РФ Стабильная работа на одном из ведущих предприятии отрасли Перспективные проекты Конкурентная заработная плата Возможность карьерного роста ;Высшее техническое образование. Базовые знания С++, STL. Знание структур и алгоритмов обработки данных. Технический английский (чтение документации). Желательно знание ОС...;Разработка составных частей программного обеспечения для радиолокационных станций в соответствии со стандартом кодирования и требованиями к качеству.;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
62;72;33569721;Инженер-программист;Ростов-на-Дону;0;1;Danone в России;0.4666666666666667;"Danone — это глобальная компания, которая создает продукты, меняющие мир к лучшему. Нести здоровье — наша миссия, поэтому мы занимаемся четырьмя жизненно важными направлениями бизнеса: свежими молочными продуктами, питанием для детей первых дней жизни, специализированным питанием и бутилированной водой. Нашу продукцию знают и любят на всех континентах, ведь над ее созданием работают 100 тысяч талантов, каждый из которых делает компанию и мир вокруг лучше. Бизнес Essential Dairy  Plant-based (EDP) в Danone — один из мировых лидеров по производству свежей молочной продукции. Среди наших брендов — «Простоквашино», «Активиа», Actimel, «Растишка», «Даниссимо», Danone, «Bio Баланс», «Актуаль», «Смешарики», «ТЁМА», которые мы производим на наших 15 современных и технологичных заводах по всей стране. Нашел среди них свой любимый продукт? Присоединяйся к нам, чтобы сделать его еще лучше! Индустриальный отдел - идеальная площадка для специалистов с техническом бэкграундом. Именно здесь мы создаем новые инструменты производства и внедряем лучшие практики в постоянном стремление к совершенству и эффективности. В этой роли ты будешь:  Разрабатывать, согласовывать, реализовать изменения программного обеспечения АСУТП (SCADA, СОТН, СКУД) в целях повышения эффективности технологических процессов; Выявлять и устранять функциональные и технические ошибки проектов программного обеспечения панелей, контроллеров и прочих программируемых электронных компонентов АСУ; Оперативно устранять отклонения технологических процессов от регламентных режимов путем внесения изменений в программное обеспечение и контроллеров и панелей управления АСУТП; Разрабатывать и реализовывать организационно-технические решения, модернизации, направленные на: обеспечение безопасности продукции, персонала, процессов,повышение эффективности итд.  Мы ищем именно тебя, если:  У тебя высшее профессиональное образование (автоматизированные системы управления технологическими процессами и смежные); Опыт работы не менее 5 лет по специальности; Ты знаешь основные принципы построения автоматизированных систем управления технологических процессов (АСУТП), OPC, DDE, сетевой топологии; Знаешь программирование контроллеров и панелей управления (PC/HMI) Siemens, Allen Bradley/ программирование систем управления сервоприводами (Bosh, Rexroth и др.), Конфигурация СКУД, СОТН; Уровень английского языка - чтение технической документации.  В Danone тебя ждут:   Стабильная заработная плата;   Расширенный социальный пакет (корпоративная программа медицинского страхования, страхование жизни);   Место работы: Молочный комбинат ЛАБИНСКИЙ.  ";;У тебя высшее профессиональное образование (автоматизированные системы управления технологическими процессами и смежные). Опыт работы не менее 5 лет по специальности. ;Разрабатывать, согласовывать, реализовать изменения программного обеспечения АСУТП (SCADA, СОТН, СКУД) в целях повышения эффективности технологических процессов. Выявлять и устранять функциональные...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
63;7;30448929;Инженер-программист АСУ ТП;Самара;1;1;ЦМТ;0.0;Обязанности:  Сборка и доработка шкафов автоматизации, проведение монтажных работ, расключение и подключение оборудования КИП. Проверка подключений приборов их настройка - проведение пусконаладочных работ. Программирование и настройка ПЛК. Сервисное обслуживание смонтированного оборудования.    Требования:  Опыт работы в данной сфере от 3-х лет Высшее образование Умение работать с электрическими схемами Опыт пусконаладочных работ и ввода в эксплуатацию оборудования Знание нормативных актов и документов пуско-наладочных работ Английский язык - чтение и понимание технической документации Готовность к командировкам по РФ  Условия:  Оформление по ТК РФ ;  Оформление по ТК РФ ;Опыт работы в данной сфере от 3-х лет. Высшее образование. Умение работать с электрическими схемами. Опыт пусконаладочных работ и...;Сборка и доработка шкафов автоматизации, проведение монтажных работ, расключение и подключение оборудования КИП. Проверка подключений приборов их настройка - проведение пусконаладочных...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
64;14;34256890;Инженер-программист;Самара;1;1;ИНТЕГРА-С, Самара;0.03333333333333333;Обязанности:  Сборка серверного оборудования Настройка RAID и установка операционной системы Linux Установка и настройка специализированного ПО собственного производства (интеграция, видео, СКД, КДД) Конечная настройка ПО на объекте Поддержка программного обеспечения  Требования:  Высшее образование Знания операционных систем на уровне администратора: Windows XP-10, Ubuntu, Debian, Astra (Linux) и т.д. Знание «железа», серверного. Способность выявлять проблемы и устранять их Уметь конфигурировать и настраивать сети Желание обучаться и работать  Условия: - оформление по Трудовому кодексу РФ - график работы 5/2 (пн-пят) с 8:00 до 17:00 - заработная плата по результатам собеседования  ; - оформление по Трудовому кодексу РФ - график работы 5/2 (пн-пят) с 8:00 до 17:00 - заработная плата по результатам собеседования  ;Высшее образование. Знания операционных систем на уровне администратора: Windows XP-10, Ubuntu, Debian, Astra (Linux) и т.д. ;Сборка серверного оборудования. Настройка RAID и установка операционной системы Linux. Установка и настройка специализированного ПО собственного производства (интеграция, видео, СКД...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
65;17;34241378;Инженер-программист;Самара;1;1;ИК СИБИНТЕК;0.06666666666666667;Обязанности:   Сопровождение информационных систем, аналитика, поддержка пользователей, создание отчетов.   Требования:   Высшее техническое образование. Знания: пакет MS Office, принцип функционирования клиент-серверных технологий, принципы организации реляционных БД, язык SQL.   Условия:  Годовое вознаграждение. Добровольное медицинское страхование (ДМС). Льготное санаторно-курортное лечение сотрудника и его детей. Корпоративные мероприятия. Полная занятость, полный день.        Указанные выше сведения не являются официальным предложением заключения трудового договора, а уведомляют о имеющейся вакансии в штатном расписании, актуальной на момент размещения.    ;  Годовое вознаграждение. Добровольное медицинское страхование (ДМС). Льготное санаторно-курортное лечение сотрудника и его детей. Корпоративные мероприятия. Полная занятость, полный день.        Указанные выше сведения не являются официальным предложением заключения трудового договора, а уведомляют о имеющейся вакансии в штатном расписании, актуальной на момент размещения.    ;Высшее техническое образование. Знания: пакет MS Office, принцип функционирования клиент-серверных технологий, принципы организации реляционных БД, язык SQL.;Сопровождение информационных систем, аналитика, поддержка пользователей, создание отчетов.;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
66;16;34219532;Инженер-программист АСУ ТП (стажер);Казань;2;1;ТензоТехСервис;0.1;"Группа Компаний «ТензоТехСервис» открывает конкурс на позицию инженера-программиста без опыта работы в отдел АСУ ТП. В ходе стажировки мы предоставим опытного наставника, который Вам передаст свои навыки:   Програмирование ПЛК, HMI; Тестирование программ; Развитие и поддержка существующего прикладного ПО; Написание технической и пользовательской документации; Настройка программы и техническая поддержка пользователей.  Требования:  Желание развиваться в области промышленной автоматизации; Легкообучаемость; Усидчивость; Грамотная речь; Способность к самообучению; Навыки программирования на ЯВУ.    Мы предлагаем следующие условия:  Работу в компании, занимающей лидирующую позицию в своей области; График работы: Пн-Пт, 8.00-17.00; Офис в центре города; Парковка для сотрудников; Оформление согласно ТК РФ; Дружный коллектив и интересные задачи; Бесплатный чай/кофе в офисе; Отсутствие дресс-кода; Срок стажировки – 3 месяца; На период стажировки фиксированный оклад по результатам собеседования, далее оклад + премии от выполненного объема задач. ";;Желание развиваться в области промышленной автоматизации. Легкообучаемость. Усидчивость. Грамотная речь. Способность к самообучению. Навыки программирования на ЯВУ.;Програмирование ПЛК, HMI. Тестирование программ. Развитие и поддержка существующего прикладного ПО. Написание технической и пользовательской документации. Настройка программы и техническая...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0
67;54;33781434;Ведущий инженер-программист;Казань;2;1;IntelliVision;0.06666666666666667;"IntelliVision — международная компания, которая занимается разработкой решений по обработке изображений и анализом видеоданных на основе Deep Learning и Computer Vision.  Для решения этих задач мы проектируем и обучаем нейронные сети, работаем с потоковым распознаванием видео и звука, используем глубокую оптимизацию алгоритмов под различные платформы.  Если Вы тоже увлеченный профессионал и Вам нравится работать в дружелюбной компании с динамичной стартап-культурой, мы будем рады видеть Вас в нашей команде!  Примеры задач, которые решает компания:    интеллектуальное видеонаблюдение для систем безопасности, торговых и развлекательных объектов;   разработка решений для интеллектуальных транспортных систем;   разработка систем помощи водителю (ADAS);   системы обработки изображений и видеоданных с применением “облачных” технологий;   разработка Embedded решений.   Пожелания к кандидату:    отличное знание C/C++;   знание процессов разработки ПО;   знание математики (в пределах программы высшего образования);   знание английского языка.   Будет плюсом:   знание С#, Python;   знания в области компьютерного зрения и машинного обучения;   опыт в оптимизации и распараллеливании процессов обработки;   знания в области разработки Embedded устройств;   знания в области оптимизации под GPU;   разговорный английский.   Вы сможете принять участие:   в разработке программного обеспечения для PC и Embedded решений;   в оптимизации и поддержке существующих алгоритмов и программ;   в общении с заказчиками.   Мы предлагаем:    зарплату, которая поможет вам сосредоточиться на работе;   работу в команде экспертов;   интересные и сложные задачи по машинному обучению;   премию по результатам работы каждый месяц;   ДМС;   подтянуть ваш английский до желаемого уровня;   материально поддержать ваше желание заниматься спортом;   удобное расположение офиса рядом с метро Горьковская;   большую парковку для личного автомобиля;   настольный теннис, настольный футбол и бои без правил в Xbox;   отличный кофе, чай, фрукты, сладости;   и еще, помощь при релокации .    ";"    зарплату, которая поможет вам сосредоточиться на работе;   работу в команде экспертов;   интересные и сложные задачи по машинному обучению;   премию по результатам работы каждый месяц;   ДМС;   подтянуть ваш английский до желаемого уровня;   материально поддержать ваше желание заниматься спортом;   удобное расположение офиса рядом с метро Горьковская;   большую парковку для личного автомобиля;   настольный теннис, настольный футбол и бои без правил в Xbox;   отличный кофе, чай, фрукты, сладости;   и еще, помощь при релокации .    ";Отличное знание C/C++. Знание процессов разработки ПО. Знание математики (в пределах программы высшего образования). Знание английского языка. ;Интеллектуальное видеонаблюдение для систем безопасности, торговых и развлекательных объектов. Разработка решений для интеллектуальных транспортных систем. Разработка систем помощи водителю (ADAS). ;"C++;SQL;Linux;Python;Автоматизация технологических процессов";0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
68;98;34279694;Ведущий инженер-программист SAP SRM;Казань;2;1;Совкомбанк;0.0;Обязанности:   Администрирование и сопровождение SAP CRM   Обеспечение работоспособности системы, установка обновлений   Консультация сотрудников банка по работе с системой   Выполнение регламентных работ   Участие в проектной деятельности подразделения   Написание технической документации, инструкций, порядков и регламентов   Требования:  Администрирование и сопровождение продуктов и решений SAP (опыт работы с SAP CRM) Знания языков SQL, PL/SQL Навыки использования инструментальных средств для работы с базами данных Заведение и редактирование пользователей, присвоение параметров, PFCG-ролей Умение работать с орг. структурой в SAP CRM: орг. единицы, должности, деловые партнеры, привязка бизнес-ролей Знание WebUI на уровне пользователя  Преимуществом будет:  Навык трассировки Web-сервисов, объектов авторизации Навыки анализа ошибок workflow (уметь посмотреть значения элементов контейнера) Понимание биндинга: контейнер workflow - контейнер задачи, контейнер задачи- параметры импорта метода класса/бизнес-объекта Умение читать ABAP-код, работать с отладчиком (уметь поставить точку прерывания и посмотреть значения переменных)  Условия:  Оформление по ТК РФ, стабильная работа в крупном федеральном банке Профессиональный рост - постоянно новые интересные задачи Расширенный соц. пакет (ДМС, фитнес, английский язык, обучение, конференции и многое другое) Корпоративные мегаконкурсы внутри компании ;  Оформление по ТК РФ, стабильная работа в крупном федеральном банке Профессиональный рост - постоянно новые интересные задачи Расширенный соц. пакет (ДМС, фитнес, английский язык, обучение, конференции и многое другое) Корпоративные мегаконкурсы внутри компании ;Администрирование и сопровождение продуктов и решений SAP (опыт работы с SAP CRM). Знания языков SQL, PL/SQL. Навыки использования инструментальных...;Администрирование и сопровождение SAP CRM. Обеспечение работоспособности системы, установка обновлений. Консультация сотрудников банка по работе с системой. Выполнение регламентных работ. ;"SAP CRM;SQL;Работа с базами данных;Базы данных;WebUI;PL/SQL";0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
69;16;34033987;Инженер-программист;Тюмень;2;1;ГБУЗ ТО Областная инфекционная клиническая больница;0.4666666666666667;Обязанности:   Разрабатывать и согласовывать технические спецификации на программные компоненты и их взаимодействие с архитектором программного обеспечения. Проводить анализ возможностей реализации требований к программному обеспечению. Оценивать время и трудоемкость реализации требований к программному обеспечению. Согласовывать требования к программному обеспечению с заинтересованными сторонами. Подключать программные продукты к компонентам внешней среды Проверять работоспособность выпусков программного продукта Вносить изменения в процедуры сборки модулей и компонент программного обеспечения, развертывания программного обеспечения, миграции и преобразования данных Оценивать и согласовывать сроки выполнения поставленных задач Определять информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполнять работу по подготовке программ к отладке и проводить отладку. Разрабатывать инструкции по работе с программами, оформлять необходимую техническую документацию. Осуществлять сопровождение внедренных программ и программных средств.   Требования:  высшее образование  Условия:  пятидневная рабочая неделя с 08:00 до 16:30 ;  пятидневная рабочая неделя с 08:00 до 16:30 ;Высшее образование.;Разрабатывать и согласовывать технические спецификации на программные компоненты и их взаимодействие с архитектором программного обеспечения. Проводить анализ возможностей реализации требований...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
70;38;34258899;Инженер-программист АСУ ТП;Тюмень;2;1;Разработка Промышленных Систем;0.03333333333333333;Обязанности: ​​​​​Работа в DCS (РСУ) на базе программно-технического комплекса ValmetDNA (MetsoDNA). В обязанности входит разработка документации средствами DCS, программирование алгоритмов, заводские испытания (FAT) зарубежом, пуско-наладочные работы на крупных предприятиях России и зарубежья. Основные направления: ЦБК, морские суда (ледоколы, теплоходы), нефтегазохимия, энергетика, нефтегазовая промышленность и другие. Требования: Знание технического английского (разговорный приветствуется). Высшее техническое образование (направление автоматизации технологических процессов приветствуется). Наличие, либо возможность получения загранпаспорта и отсутствие ограничений на выезд из страны. Знание основ АСУ ТП. Молодые специалисты без опыта работы, но с большим желанием и трудолюбием приветствуются. Готовность к командировкам (около 30-40% времени). Условия: Трудоустройство и оплата труда согласно ТК РФ. Возможность работать в режиме home-office. Гибкий график и современные подходы к организации труда и взаимодействия в команде. Позитивная атмосфера. Премии за отличные результаты работы.; Трудоустройство и оплата труда согласно ТК РФ. Возможность работать в режиме home-office. Гибкий график и современные подходы к организации труда и взаимодействия в команде. Позитивная атмосфера. Премии за отличные результаты работы.;Знание технического английского (разговорный приветствуется). Высшее техническое образование (направление автоматизации технологических процессов приветствуется). Наличие, либо возможность получения загранпаспорта и отсутствие...;Работа в DCS (РСУ) на базе программно-технического комплекса ValmetDNA (MetsoDNA). В обязанности входит разработка документации средствами DCS, программирование алгоритмов...;"Программирование;АСУ ТП;РСУ;DCS;Производство пусконаладочных работ;Автоматизация технологических процессов;Английский язык;Работа в команде";1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
71;41;34258661;Инженер-разработчик;Тюмень;2;1;Недра-Консалт;0.03333333333333333;"Обязанности: - Участие в создании проектных документов на разработку месторождений (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - Выполнение работ по проектированию разработки, анализу разработки, подготовке соответствующих отчетов (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения); - Участие в создании презентационных материалов по результата работы. ​​​​​​Требования: - Высшее профессиональное образование по соответствующему направлению; - Наличие профильного стажа 3-5 лет; - Наличие опыта по сопровождению разработки месторождений созданию ПТД. - ПО: MS Office, пакет Baspro. Условия: - Официальное трудоустройство в соответствии с ТК РФ; - Пятидневная рабочая неделя с 08.00 до 17.00; - Стандартный соц.пакет; - Белая заработная плата. - Перспективы карьерного роста. - наличие собственной парковки";" - Официальное трудоустройство в соответствии с ТК РФ; - Пятидневная рабочая неделя с 08.00 до 17.00; - Стандартный соц.пакет; - Белая заработная плата. - Перспективы карьерного роста. - наличие собственной парковки";Высшее профессиональное образование по соответствующему направлению. - Наличие профильного стажа 3-5 лет. - Наличие опыта по сопровождению разработки месторождений созданию ПТД. - ;Участие в создании проектных документов на разработку месторождений (нефтяные, газоконденсатные, нефтегазоконденсатные месторождения). - Выполнение работ по проектированию разработки, анализу разработки, подготовке...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
72;58;33693448;Инженер-программист отдела сопровождения систем электронного взаимодействия;Тюмень;2;1;Сургутнефтегазбанк;0.06666666666666667;"РАБОТА В Г. СУРГУТЕ Обязанности:    администрирование сервиса электронной коммерции:- контроль работоспособности;- администрирование учетных записей интернет магазинов;- оформление заявок на межсетевое взаимодействие;- консультации клиентов по вопросам технической интеграции;- консультации клиентов по вопросам прохождения операций;- консультации клиентов по работе с личным кабинетом интернет магазина;- работа с журналами (лог-файлами), взаимодействие с техподдержкой производителя.   Администрирование сервиса 3D-Secure Access Control Server:- контроль работоспособности;- консультации пользователей по вопросам идентификации клиентов.   Требования:  высшее техническое образование; знание английского языка (для работы с тех. документацией и взаимодействия с контрагентами); понимание принципов работы web-сервисов; технологии работы приложений с базами данных (mysql, oracle); будет плюсом знание языка программированияJAVA; будет плюсом знание норм и требований стандартов PCI DSS; коммуникабельность, стрессоустойчивость.  Условия работы:   работа в одном из крупнейших региональных банков РФ; официальное трудоустройство в соответствии с ТК РФ; график работы 5/2 с 09:00 до 18:00 (суббота, воскресенье -выходные дни); отпуск 44 дня, льготный отпуск; ДМС, санаторно-курортное лечение для сотрудников и их детей. ";;Высшее техническое образование. Знание английского языка (для работы с тех. документацией и взаимодействия с контрагентами). Понимание принципов работы web-сервисов. ;Администрирование сервиса электронной коммерции: - контроль работоспособности. - администрирование учетных записей интернет магазинов. - оформление заявок на межсетевое взаимодействие. - консультации клиентов по вопросам...;"C++;SQL;Linux;Python;Автоматизация технологических процессов";1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
