;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
88;34032063;Стажер-программист C#;Москва;;50000.0;НЕОЛАНТ;2019-10-16T19:21:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;«НЕОЛАНТ», крупная IT- и инжиниринговая компания, разработчик инновационных решений и поставщик инжиниринговых и IT-услуг для атомного, добывающего, топливно-энергетического комплексов России, органов государственного и муниципального управления ищет специалиста на вакансию «Программист C#» в отдел интеграционных решений. Обязанности:  Разработка программных продуктов на языке C# Доработка существующих решений с использованием API Написание эксплуатационной/сервисной документации под разрабатываемый софт  Требования:  Образование: студент старших курсов ВУЗов технических специальностей/молодой специалист/опыт 1-3 года Опыт реальной разработки на C#/VBA, Навыки написания аккуратного, работающего, поддерживаемого кода Желание разбираться с «чужим» кодом Понимание и опыт реального применения принципов ООП Базовые знания SQL и принципов работы СУБД Открытость к новому, готовность к обучению  Требования к личным характеристикам и качествам:  Аналитический склад ума Желание учиться, развиваться и приобретать новые навыки Готовность работать в команде, общаться с коллегами  Условия:  Интересная и стабильная работа в динамично развивающейся компании Дружественная атмосфера Оформление по ТК Возможен гибкий график работы, совмещение с учебой Широкое поле для профессионального и карьерного роста Корпоративное обучение Чай/кофе/кикер/настольный теннис в офисе Офис в современном бизнес-центре класса B+. Расположение между метро Курская, Красные ворота, Комсомольская, Тургеневская – в пешей доступности от 4 вокзалов. Адрес: ул. Покровка, Возможны командировки ;  Интересная и стабильная работа в динамично развивающейся компании Дружественная атмосфера Оформление по ТК Возможен гибкий график работы, совмещение с учебой Широкое поле для профессионального и карьерного роста Корпоративное обучение Чай/кофе/кикер/настольный теннис в офисе Офис в современном бизнес-центре класса B+. Расположение между метро Курская, Красные ворота, Комсомольская, Тургеневская – в пешей доступности от 4 вокзалов. Адрес: ул. Покровка, Возможны командировки ;Образование: студент старших курсов ВУЗов технических специальностей/молодой специалист/опыт 1-3 года. Опыт реальной разработки на C#/VBA. ;Разработка программных продуктов на языке C#. Доработка существующих решений с использованием API. Написание эксплуатационной/сервисной документации под разрабатываемый софт.;"VBA; SQL; ООП; C#"
51;34138286;Программист-разработчик;Санкт-Петербург;;50000.0;Лидер;2019-10-17T12:11:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Здравствуйте, уважаемые соискатели!В связи с расширением отдела, ООО «Лидер» ищет сотрудника на должность программист-разработчик!Компания оказывает услуги по разработке и сопровождению «АСМО-ГТС» – корпоративной информационной системы ООО «Газпром трансгаз Санкт-Петербург». Обязанности:• Разработка нового функционала ERP-системы компании и дополнительных модулей;• Доработка уже существующего функционала;• Участие в проектировании интерфейса, баз данных;• Активное взаимодействие с командой аналитиков;• Участие в формировании Инструкции разработчика системы;   Требования:— Высшее образование в области информационных технологий;— Понимания принципов объектно-ориентированного программирования, знание одного или нескольких языков высокого уровня (C++, Java, Delphi, JavaScript);— Желательно знание одной из СУБД: PostgreSQL, Oracle, MySQL, MS SQL Server, умение составлять SQL-запросы;— Умение читать и понимать техническую документацию проекта;— Знание UML и методологий разработки ПО;— Желание изучать/осваивать новые технологии; Условия:— Оформление по ТК РФ.— Заработная плата на испытательный срок — 40 000 руб. до вычета НДФЛ, после успешного прохождения — до 50 000 руб на руки (премия в зависимости от выработки).— Квартальные премии по результатам оценки выполнения проектов.— График работы 5/2 с 09.00 до 17.00 или с 10.00 до 18.00.— Возможность профессионального и карьерного роста.";— Оформление по ТК РФ.— Заработная плата на испытательный срок — 40 000 руб. до вычета НДФЛ, после успешного прохождения — до 50 000 руб на руки (премия в зависимости от выработки).— Квартальные премии по результатам оценки выполнения проектов.— График работы 5/2 с 09.00 до 17.00 или с 10.00 до 18.00.— Возможность профессионального и карьерного роста.;Высшее образование в области информационных технологий. — Понимания принципов объектно-ориентированного программирования, знание одного или нескольких языков высокого уровня (C++, Java...;Доработка уже существующего функционала. Участие в проектировании интерфейса, баз данных. Активное взаимодействие с командой аналитиков. Участие в формировании Инструкции <highlighttext>разработчика</highlighttext>...;"UML; Java; Delphi"
57;33196179;Программист 1С;Екатеринбург;;50000.0;Уральский дизель-моторный завод;2019-10-17T11:19:13+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии.  Требования:  опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета.  Условия:  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";"  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";Опыт самостоятельного программирования 1С. Опыт работы с конфигурацией УПП. Понимание принципов бухгалтерского, финансового и складского учета.;Администрирование 1С. Обновление конфигурации. Участие в описании бизнес-процессов. Решение проблем пользователей 1С на предприятии.;
18;33991376;Веб-разработчик;Новосибирск;;50000.0;Собис;2019-10-18T05:53:17+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  разработка новых и доработка существующих проектов компании верстка php-программирование  Требования:  php, MySQL, html, css (кроссбраузерная блочная верстка) желательно иметь опыт работы с Bitrix, Drupal, Joomla, Wordpress и др. наличие сертификатов Битрикса по программированию будет плюсом  Условия:  официальное трудоустройство полный рабочий день в офисе молодой дружный коллектив много интересных проектов (сложных и не очень) стабильная и своевременная заработная плата    Возможен приём программиста, обладающего меньшим объемом знаний, на меньшую зарплату.;  официальное трудоустройство полный рабочий день в офисе молодой дружный коллектив много интересных проектов (сложных и не очень) стабильная и своевременная заработная плата    Возможен приём программиста, обладающего меньшим объемом знаний, на меньшую зарплату.;Php, MySQL, html, css (кроссбраузерная блочная верстка). Желательно иметь опыт работы с Bitrix, Drupal, Joomla, Wordpress и др. ;Разработка новых и доработка существующих проектов компании. Верстка. Php-программирование.;"Веб-программирование; 1С-Битрикс; PHP; CSS; Кроссбраузерная верстка"
99;32460235;Ведущий программист 1С;Ростов-на-Дону;;50000.0;Областной консультативно-диагностический центр, ГУЗ;2019-10-18T09:19:27+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:   Адаптация и сопровождение программного обеспечения на основе платформы «1С» Обеспечение надежного функционирования программных средств бухгалтерии и отдела кадров: своевременная диагностика неисправностей.  Требования:   Высшее профильное образование. Опыт работы не менее 3 лет с программным обеспечением 1С: Бухгалтерия, Предприятие. Желателен опыт работы с 1С: Зарплата и кадры бюджетного учреждения. Конфигурирование в системе 1С:Предприятие. Ответственность, внимательность, исполнительность, высокая работоспособность.   Условия:   график работы: с 8.00 до 16.30; суббота, воскресенье – выходные. полный соцпакет, заработная плата: первый месяц – 28 800 руб., далее с учетом выплат компенсационного и стимулирующего характера до 50 000 руб.  ";"   график работы: с 8.00 до 16.30; суббота, воскресенье – выходные. полный соцпакет, заработная плата: первый месяц – 28 800 руб., далее с учетом выплат компенсационного и стимулирующего характера до 50 000 руб.  ";Высшее профильное образование. Опыт работы не менее 3 лет с программным обеспечением 1С: Бухгалтерия, Предприятие. Желателен опыт работы с...;Адаптация и сопровождение программного обеспечения на основе платформы «1С». Обеспечение надежного функционирования программных средств бухгалтерии и отдела кадров: своевременная...;
66;33712351;Программист;Казань;;50000.0;ТАЙМБОКС;2019-09-23T10:52:05+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  написание скриптов автоматизации ведение кодовой базы  Требования:  уверенная работа со скриптовыми языками bash, sed,awk знание архитектуры linux (работы с сетевыми интерфейсами, потоки, сервисы,) аккуратность в коде работа с git репозиториями  Условия:  Работа в интересном развивающемся проекте в сфере embedded молодой коллектив единомышленников просторный офис и печеньки график 5/2 с 10 до 18 с обеденным перерывов ;  Работа в интересном развивающемся проекте в сфере embedded молодой коллектив единомышленников просторный офис и печеньки график 5/2 с 10 до 18 с обеденным перерывов ;Уверенная работа со скриптовыми языками bash, sed,awk. Знание архитектуры linux (работы с сетевыми интерфейсами, потоки, сервисы,). Аккуратность в коде. ;Написание скриптов автоматизации. Ведение кодовой базы.;"Bash; Linux; Git"
70;33618081;Программист 1С;Тюмень;;50000.0;Первый Бит;2019-10-14T11:40:50+0300;От 1 года до 3 лет;Полный день;Полная занятость;Если Вы ищите работу программистом в хорошей компании и коллективом, то эта вакансия для Вас! Мы предлагаем:  График работы понедельник-пятница с 9:00 до 18:00. Дружный и позитивный коллектив. Удобное месторасположение - наш офис находится в центре города. Официальное трудоустройство.  Что требуется:  Знание типовых конфигураций 1С (наличие сертификата Специалист по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в среде 1С от 2х лет. Стремление к профессиональному росту.  Ваши обязанности:  Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1C у клиентов компании. Доработка конфигураций 1С, интеграция 1С с другими системами. Создание собственных решений и разработок. Участвовать в проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Сложные обновления, переносы данных, переходы на новые конфигурации.  Ждем Ваши резюме!  ;  График работы понедельник-пятница с 9:00 до 18:00. Дружный и позитивный коллектив. Удобное месторасположение - наш офис находится в центре города. Официальное трудоустройство.  Что требуется:  Знание типовых конфигураций 1С (наличие сертификата Специалист по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в среде 1С от 2х лет. Стремление к профессиональному росту.  Ваши обязанности:  Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1C у клиентов компании. Доработка конфигураций 1С, интеграция 1С с другими системами. Создание собственных решений и разработок. Участвовать в проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Сложные обновления, переносы данных, переходы на новые конфигурации.  Ждем Ваши резюме!  ;"Знание типовых конфигураций 1С (наличие сертификата &quot;Специалист&quot; по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в...";Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1...;"1С программирование; 1C: Бухгалтерия; 1С: Предприятие 8; 1С: Документооборот; 1С: Управление Торговлей"
75;33195939;Инженер-программист станков с ЧПУ;Тюмень;45000.0;47000.0;ТРАНСНЕФТЬ - СИБИРЬ, филиал ТРМЗ;2019-10-13T11:56:40+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности: Разработка управляющих программ для токарной, фрезерной обработки изделий на станках с ЧПУ; - Технологический контроль вновь разрабатываемой конструкторской документации; - Составление заявок на проектирование специальной оснастки, инструмента и приспособлений; - Участие в проведении работ по освоению продукции и внедрению в производство новой техники. Требования: Высшее техническое образование (машиностроение, металлообработка); - Опыт работы не менее 3 лет на должности инженера-программиста 2 категории; - Опытный пользователь программ 3D Компас, Word, Excel, Internet; - Знание стоек с ЧПУ Mazatrol, Heidenhain, Sinumerik; - Опыт работы в Cad/Cam - системах; - Активная жизненная позиция, стрессоустойчивость. Условия:  стабильная выплата заработной платы; ДМС; широкий социальный пакет; карьерный рост; выплата 13 заработной платы; премии к праздникам; доставка на работу. ";"  стабильная выплата заработной платы; ДМС; широкий социальный пакет; карьерный рост; выплата 13 заработной платы; премии к праздникам; доставка на работу. ";Опыт работы не менее 3 лет на должности инженера-<highlighttext>программиста</highlighttext> 2 категории. - Опытный пользователь программ 3D Компас, Word, Excel...;Разработка управляющих программ для токарной, фрезерной обработки изделий на станках с ЧПУ. - Технологический контроль вновь разрабатываемой конструкторской документации. - ;
34;34104691;Начинающий программист;Москва;25000.0;45000.0;Си-Эн-Эс;2019-10-18T18:02:24+0300;Нет опыта;Полный день;Полная занятость;"В крупную IT компанию требуется начинающий программист с профильным образованием. Рассматриваются кандидаты без опыта работы (приветствуется, но не обязателен). Обязанности:  Написание кода (язык программирования 1С) по ТЗ архитектора системы Поддержка конфигураций на базе 1С: Предприятие 8.3  Требования:  Математический склад ума Профильное образование (либо студенты последних курсов) Готовность обучаться, повышать квалификацию  Условия:  Работа в центральном офисе м.Бутырская График работы строго с Пн-Пт (10-19) Оформление по ТК Работа в команде Обучение (компания оплачивает курсы по программированию на базе 1С); получение сертификата по прохождению всех ступеней обучения Возможность карьерного роста (от начинающего программиста до программиста-разработчика) Рассматриваются кандидаты без опыта работы (приветствуется, но не обязателен) ";"  Работа в центральном офисе м.Бутырская График работы строго с Пн-Пт (10-19) Оформление по ТК Работа в команде Обучение (компания оплачивает курсы по программированию на базе 1С); получение сертификата по прохождению всех ступеней обучения Возможность карьерного роста (от начинающего программиста до программиста-разработчика) Рассматриваются кандидаты без опыта работы (приветствуется, но не обязателен) ";Математический склад ума. Профильное образование (либо студенты последних курсов). Готовность обучаться, повышать квалификацию.;"Написание кода (язык программирования 1С) по ТЗ архитектора системы. Поддержка конфигураций на базе &quot;1С: Предприятие 8.3&quot;.";
56;33909130;Web-разработчик;Екатеринбург;35000.0;45000.0;МКСмедиа;2019-10-18T16:00:15+0300;От 1 года до 3 лет;Полный день;Полная занятость;"MKSmedia – это динамично развивающееся рекламное агентство, с очень амбициозными целями. Наш основной актив – это профессионалы, работающие в команде. В копилке MKSmedia более 100-и постоянных клиентов, более 2 000 успешно реализованных проектов в области SEO, сайтостроения, контекстной рекламы. И сегодня у вас есть отличная возможность влиться в наш коллектив, прокачать себя и неплохо заработать. Напишите в сопроводительном письме почему именно вы должны занять данную должность. В чем ваше преимущества перед другими.   Основные направления нашей деятельности:  Комплексный интернет-маркетинг: создание и продвижение web-проектов в поисковых системах, контекстная реклама (Яндекс.Директ и Google.Adwords), реклама в социальных сетях;    В нашу команду требуется первоклассный Web-программист с желанием развиваться и стремлением зарабатывать.   Наши требования к кандидатам:  Знания HTML5, CSS3 (вёрстка кроссбраузерная и кроссплатформенная); Умение работать с js, ajax, js-фреймворками (jquery); Знание PHP на уровне правок; Опыт работы с системами управления; Умение писать чистый и короткий, семантичный код CSS/HTML; Знание основ СЕО-оптмизации и семантики; Свое письмо вы должны закончить фразой-только вперед ни шагу назад. Способность разобраться в любой CMS; Знание различия браузеров; Способность быстро входить в суть задач и оперативно их реализовывать; Внимательность к деталям, скрупулезность; Опыт работы от года;    Ваши обязанности в рамках компании:  Участие в разработке сайта компании в различной сложности; Управление и техническая поддержка сайта компании; Решите загадку, ответ напишите в сопроводительном письме. У отца Мэри есть 5 дочерей: Чача, Чече, Чичи, Чочо. Как зовут 5 дочь? Верстка макетов, инфографики; Корректировка и добавление информации на сайтах; Доработка и правки на базе программных модулей CMS    Что мы можем предложить:  Идеально для тех, кто хочет реализовать свои навыки и получать за это деньги; Работа удаленная, Вы можете находится в любой точке мира; Официальное трудоустройство, оформление по ТК РФ; График работы: 5/2; Открытость руководства к новым идеям; ";;Знания HTML5, CSS3 (вёрстка кроссбраузерная и кроссплатформенная). Умение работать с js, ajax, js-фреймворками (jquery). Знание PHP на...;Комплексный интернет-маркетинг: создание и продвижение web-проектов в поисковых системах, контекстная реклама (Яндекс.Директ и Google.Adwords), реклама в социальных сетях. ;
64;33965445;Frontend-разработчик (стажер);Ростов-на-Дону;35000.0;45000.0;DONTECO;2019-10-07T21:25:32+0300;Нет опыта;Полный день;Полная занятость;Ищем начинающего Frontend разработчика. Возможно студента ЮФУ или ДГТУ. Готовы обучать, возможен гибкий график для совмещения с учебой. Требуется принимать участие в разработке ряда web-сервисов, преимущественно на Vue.js (маркетплейсы, реклама, финансы). Требования к кандидату:  Знакомство с JavaScript Алгоритмическое мышление Английский на уровне чтения профессиональной литературы Плюсом будет знакомство с Vue.js  Офис в центре города, БЦ Купеческий двор. По результатам стажировки возможно официальное трудоустройство по ТК. Зарплата определяется по результатам собеседования.;;Знакомство с JavaScript. Алгоритмическое мышление. Английский на уровне чтения профессиональной литературы. Плюсом будет знакомство с Vue.js.;;"JavaScript; HTML; CSS"
21;34156570;Помощник программиста 1С;Новосибирск;20000.0;40000.0;НПК Эксперт;2019-10-18T10:41:49+0300;От 1 года до 3 лет;Полный день;Полная занятость;Группа компаний «Эксперт» - динамично развивающийся многопрофильный холдинг. Компания работает на рынке более 15 лет, занимается комплексными поставками комплектующих для радиоэлектронной промышленности, контрактным производством электроники, а также производством систем дистанционного управления освещением. Филиалы компании расположены в городах: Москва, Новосибирск, Томск, Гонконг, Шанхай (КНР). Требования к кандидату:  Общий опыт работы от 1 года Опыт разработки на платформе 1с 8.х будет преимуществом. Ответственность, обучаемость, нацеленность на результат.  Обязанности:  Разработка на платформе 1с 8.2/8.3 Поддержка и сопровождение конфигураций Управление торговлей, Бухгалтерия предприятия, ЗУП Консультирование пользователей.  Условия работы:  Полная/частичная занятость Комфортные условия труда чай, кофе, печеньки за счет компании офис в 10 мин. ходьбы от ст.м. Речной Вокзал ;;Общий опыт работы от 1 года. Опыт разработки на платформе 1с 8.х будет преимуществом. Ответственность, обучаемость, нацеленность на...;Разработка на платформе 1с 8.2/8.3. Поддержка и сопровождение конфигураций Управление торговлей, Бухгалтерия предприятия, ЗУП. Консультирование пользователей.;
3;33753172;Web-программист;Казань;20000.0;40000.0;АйТиПродюс;2019-10-18T19:04:18+0300;Нет опыта;Полный день;Полная занятость;"Обязанности:  Разработка сайтов Обслуживание текущих сайтов разработанных в компании Консультирование клиентов по техническим вопросам  Требования:  Знание 1С-битрикс, Wordpress Хорошее знание HTML и CSS, PHP и JavaScript Навык работы со сторонними библиотеками и сервисами для JavaScript (какминимум, придется иметь дело с jQuery и Yandex Maps API) Умение разбираться в чужом коде и дорабатывать его, не переписывая с нуля(подразумевается работа над проектами, где уже накоплена большая кодоваябаза) Обеспечение защищенности сайтов от взломов и нежелательногоиспользования функционала  Условия:  возможность профессионального и карьерного развития; своевременная оплата труда; обучение; официальное трудоустройство. ";"  возможность профессионального и карьерного развития; своевременная оплата труда; обучение; официальное трудоустройство. ";Знание 1С-битрикс, Wordpress. Хорошее знание HTML и CSS, PHP и JavaScript. Навык работы со сторонними библиотеками и сервисами...;Разработка сайтов. Обслуживание текущих сайтов разработанных в компании. Консультирование клиентов по техническим вопросам.;"jQuery; JavaScript; HTML; CSS; PHP; CMS Wordpress; 1С-Битрикс; Веб-программирование; PHP5; CSS3; HTML5; phpMyAdmin"
19;34103911;Стажёр-программист JavaScript;Москва;25000.0;40000.0;Zecurion;2019-10-18T12:52:25+0300;Нет опыта;Гибкий график;Частичная занятость;В связи с открытием нового направления компания Zecurion, один из крупнейших игроков ИБ‑рынка в сфере разработки систем информационной безопасности, объявляет конкурс на позицию Стажёр-программист JavaScript. DLP-системы Zecurion используются более чем в 10000 организаций в России, СНГ, Европе, США и Азии. Среди наших заказчиков: Allianz-РОСНО, «Аэрофлот», Минфин, «Роснефть», «Сбербанк России», «Ростелеком» и другие. Если Вам интересно участвовать в проектах по разработке принципиально нового и инновационного продукта в сфере кибербезопасности — эта вакансия для Вас! Обязанности:  Участие в написании пользовательского Web-интерфейса. Взаимодействие с QA- департаментом.  Требования:  Знание JavaScript, jQuery. Навык работы с одним из JavaScript-фреймворков: knockoutJS / AngularJS / Backbone.js / Vue.js желателен, но не обязателен :) Наличие опыта разработки приложений даже в рамках учебных проектов будет вашим преимуществом.  Мы предлагаем:  Возможность работать в крутой команде молодых, но очень опытных специалистов. Участвовать в разработке с использованием трендовых инструментов разработки. Достойную заработную плату, которая будет быстро расти вместе со скиллами у успешных стажёров. Страховку в лучших клиниках Москвы и Подмосковья (ДМС). Современный бизнес-центр класса А+ в шаговой доступности от м.ВДНХ. Корпоративные мероприятия, обучение. Офис с кухней, зоной отдыха с PlayStation и пуфиками, чаем, кофе, печеньем и т. д. ;  Возможность работать в крутой команде молодых, но очень опытных специалистов. Участвовать в разработке с использованием трендовых инструментов разработки. Достойную заработную плату, которая будет быстро расти вместе со скиллами у успешных стажёров. Страховку в лучших клиниках Москвы и Подмосковья (ДМС). Современный бизнес-центр класса А+ в шаговой доступности от м.ВДНХ. Корпоративные мероприятия, обучение. Офис с кухней, зоной отдыха с PlayStation и пуфиками, чаем, кофе, печеньем и т. д. ;Знание JavaScript, jQuery. Навык работы с одним из JavaScript-фреймворков: knockoutJS / AngularJS / Backbone.js / Vue.js желателен, но не обязателен :). ;Участие в написании пользовательского Web-интерфейса. Взаимодействие с QA- департаментом.;
7;33790929;Программист;Самара;25000.0;40000.0;777;2019-10-17T13:58:58+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности :  подключение и настройка оборудования  Поддержка и консультирование пользователей 1С.  Работа с данными (поиск и исправление ошибок, обработка данных, участие в переносах и проверке данных).  Создание пользовательских инструкций для разрабатываемых и поддерживаемых ИС   Создание отчетов и обработок для оперативного получения/изменения информации в БД.   Локализация, исправление ошибок в штатном функционале.   Поддержка интеграционных механизмов со смежными системами.   Требования:  Практический опыт по самостоятельному поиску решения проблем пользователей при каждодневном использовании ими систем 1С. Умение читать чужой код Навык разработки приложений на платформе 1С не мене уровня написания логики обработок данных и формирования запросов для получения данных. Знание платформы 1С и опыт разработки под клиент-серверную архитектуру и управляемые формы Опыт работы и разработки на базе конфигурации 1С: Бухгалтерия Предприятия 3.0,1С Розница Работа по интеграции с другими учетными системами на платформе 1С.  Условия:  официальное трудоустройство; своевременная выплата заработной платы ";"  официальное трудоустройство; своевременная выплата заработной платы ";Практический опыт по самостоятельному поиску решения проблем пользователей при каждодневном использовании ими систем 1С. Умение читать чужой код. ;Подключение и настройка оборудования. Поддержка и консультирование пользователей 1С. Работа с данными (поиск и исправление ошибок, обработка данных, участие...;"1С: Комплексная автоматизация; 1С: Торговля; Настройка сетевых подключений; Торговля; 1С: Розница; 1С программирование"
